Key;Item Type;Publication Year;Author;Title;CitationCount;Publication Title;ISBN;ISSN;DOI;Url;Abstract Note;Date;Date Added;Date Modified;Access Date;Pages;Num Pages;Issue;Volume;Number Of Volumes;Journal Abbreviation;Short Title;Series;Series Number;Series Text;Series Title;Publisher;Place;Language;Rights;Type;Archive;Archive Location;Library Catalog;Call Number;Extra;Notes;File Attachments;Link Attachments;Manual Tags;Automatic Tags;Editor;Series Editor;Translator;Contributor;Attorney Agent;Book Author;Cast Member;Commenter;Composer;Cosponsor;Counsel;Interviewer;Producer;Recipient;Reviewed Author;Scriptwriter;Words By;Guest;Number;Edition;Running Time;Scale;Medium;Artwork Size;Filing Date;Application Number;Assignee;Issuing Authority;Country;Meeting Name;Conference Name;Court;References;Reporter;Legal Status;Priority Numbers;Programming Language;Version;System;Code;Code Number;Section;Session;Committee;History;Legislative Body
KVCS2S6A;journalArticle;2024;"Yang, Tinghui; Jiang, Zhiyuan; Wang, Yongjun";LLMSQLi: a black-box web sqli detection tool based on large language model;;2024 5th International Conference on Big Data & Artificial Intelligence & Software Engineering (ICBASE);;;10.1109/icbase63199.2024.10762654;;Black box detection tools of SQL injection vulnerabilities simulate real-world web attack scenarios, making it essential for evaluating SQLi risks in actual web applications. However, current black-box approaches depend on predefined rules for SQLi vulnerability detection, which limits both their efficiency and accuracy. In this paper, we propose a black-box SQLi detection tool based on large language multi-agent, LLMSQLi, which uses the context understanding and reasoning capabilities of large language models and the cooperative division of labor mode of multi-agent to generate payloads customized for test targets and efficiently detect SQL injection vulnerabilities in Web programs. Drawing inspiration from real-world teams of security experts, LLMSQLi simulates the step-by-step process of human experts in testing tasks through the LLM Muti-Agent collaboration model. We ran experiments on SQLiMicroBenchmark to compare the performance of LLMSQLi and two of the most advanced black-box SQLi testing tools. Experiments show that LLMSQLi successfully detected all 15 targets and outperformed other tools.;2024;30.04.2025 13:51;05.05.2025 12:12;;;;;;;;;;;;;;;;;;;;;;PMID: null tex.mag_id: null tex.pmcid: null;;;;"1. LLM; 1.1. Transformer-based Models; 1.2. Multimodal Models; 3. Software Testing; 3.5. Robustness / Non-functional Testing; 3.1.9. Automated testing tools";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
US2MZV95;journalArticle;2023;"Liu, Zhe; Chen, Chunyang; Wang, Junjie; Chen, Mengzhuo; Wu, Boyu; Che, Xing; Wang, Dandan; Wang, Qing";Make LLM a testing expert: Bringing human-like interaction to mobile GUI testing via functionality-aware decisions;;International Conference on Software Engineering;;;10.1145/3597503.3639180;;Automated Graphical User Interface (GUI) testing plays a crucial role in ensuring app quality, especially as mobile applications have become an integral part of our daily lives. Despite the growing popularity of learning-based techniques in automated GUI testing due to their ability to generate human-like interactions, they still suffer from several limitations, such as low testing coverage, inadequate generalization capabilities, and heavy reliance on training data. Inspired by the success of Large Language Models (LLMs) like ChatGPT in natural language understanding and question answering, we formulate the mobile GUI testing problem as a Q&A task. We propose GPTDroid, asking LLM to chat with the mobile apps by passing the GUI page information to LLM to elicit testing scripts, and executing them to keep passing the app feedback to LLM, iterating the whole process. Within this framework, we have also introduced a functionality-aware memory prompting mechanism that equips the LLM with the ability to retain testing knowledge of the whole process and conduct long-term, functionality-based reasoning to guide exploration. We evaluate it on 93 apps from Google Play and demonstrate that it outperforms the best baseline by 32;2023;30.04.2025 13:51;05.05.2025 12:12;;;;;;;;;;;;;;;;;;;;;;PMID: null tex.mag_id: null tex.pmcid: null;;C:\Users\DK00747\Zotero\storage\GRDUAGIU\Liu et al. - 2023 - Make LLM a testing expert Bringing human-like interaction to mobile GUI testing via functionality-a.pdf;;"1. LLM; 1.1. Transformer-based Models; 3. Software Testing; 3.1. Test Automation; 3.1.1. Test Generation; 3.1.6. Failure Detection; 3.1.8. Test Quality Analysis; 3.3. Functional Testing; 5. Prompt Engineering; 5.1. Prompting Strategies; 5.4. Visual / GUI-based Prompting";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2KBECXF5;journalArticle;2025;"Azimi, Mohammad Yusaf; Yilmaz, Cemal";Model-based test execution from high-level natural language instructions using GPT-4;;Software quality journal;;;10.1007/s11219-025-09712-9;;;2025;30.04.2025 13:51;05.05.2025 12:12;;;;;;;;;;;;;;;;;;;;;;PMID: null tex.mag_id: null tex.pmcid: null;;;;"1. LLM; 1.1. Transformer-based Models; 1.2. Multimodal Models; 3. Software Testing; 3.1. Test Automation; 5. Prompt Engineering; 5.1. Prompting Strategies; 5.4. Visual / GUI-based Prompting";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
899FRPF3;journalArticle;2025;"Straubinger, Philipp; Kreis, M.; Lukasczyk, Stephan; Fraser, Gordon";Mutation testing via iterative large language model-driven scientific debugging;;International Conference on Software Testing, Verification and Validation Workshops;;;10.1109/icstw64639.2025.10962485;;Large Language Models (LLMs) can generate plausible test code. Intuitively they generate this by imitating tests seen in their training data, rather than reasoning about execution semantics. However, such reasoning is important when applying mutation testing, where individual tests need to demonstrate differences in program behavior between a program and specific artificial defects (mutants). In this paper, we evaluate whether Scientific Debugging, which has been shown to help LLMs when debugging, can also help them to generate tests for mutants. In the resulting approach, LLMs form hypotheses about how to kill specific mutants, and then iteratively generate and refine tests until they succeed, all with detailed explanations for each step. We compare this method to three baselines: (1) directly asking the LLM to generate tests, (2) repeatedly querying the LLM when tests fail, and (3) search-based test generation with Pynguin. Our experiments evaluate these methods based on several factors, including mutation score, code coverage, success rate, and the ability to identify equivalent mutants. The results demonstrate that LLMs, although requiring higher computational cost, consistently outperform Pynguin in generating tests with better fault detection and coverage. Importantly, we observe that the iterative refinement of test cases is important for achieving high-quality test suites.;2025;30.04.2025 13:51;05.05.2025 12:13;;;;;;;;;;;;;;;;;;;;;;PMID: null tex.mag_id: null tex.pmcid: null;;C:\Users\DK00747\Zotero\storage\GBZ3B48H\Straubinger et al. - 2025 - Mutation testing via iterative large language model-driven scientific debugging.pdf;;"1. LLM; 1.1. Transformer-based Models; 1.2. Multimodal Models; 3. Software Testing; 3.1. Test Automation; 3.1.1. Test Generation; 3.1.6. Failure Detection; 3.5. Robustness / Non-functional Testing; 5. Prompt Engineering; 5.1. Prompting Strategies; 5.5. Self-improving Prompts";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIWVQM6F;journalArticle;2024;"Karmarkar, Hrishikesh; Agrawal, Supriya; Chauhan, Avriti; Shete, Pranav";Navigating confidentiality in test automation: a case study in LLM driven test data generation;;IEEE International Conference on Software Analysis, Evolution, and Reengineering;;;10.1109/saner60148.2024.00041;;In out sourced industrial projects for testing of web applications, often neither the application to be tested, nor its source code are provided to the testing team, due to confidentiality reasons, making systematic testing of these applications very challenging. However, textual descriptions of such systems are often available. So, one can consider leveraging a Large Language Model (LLM) to parse these descriptions and synthesize test generators (programs that produce test data). In our experience, LLM synthesized test generators suffer from two problems:- (1) unsound: the generators might produce invalid data and (2) incomplete: the generators typically fail to generate all expected valid inputs. To mitigate these problems, we introduce TestRefineGen a method for autonomously generating test data from textual descriptions. TestRe-fineGen begins by invoking an LLM to parse a given corpus of documents and produce multiple test gener-ators. It then uses a novel ranking approach to identify generators that can produce invalid test data, and then automatically repairs them using a counterexample-guided refinement process. Lastly, TestRefineGen per-forms a generalization procedure that offsets synthesis or refinements that leads to incompleteness, to obtain generators that produce more comprehensive valid in-puts. We evaluated the effectiveness of TestRefineGen on a manually curated set of 256 textual descriptions of test data. TestRefineGen synthesized generators that produce valid test data for 66.01;2024;30.04.2025 13:51;05.05.2025 12:13;;;;;;;;;;;;;;;;;;;;;;PMID: null tex.mag_id: null tex.pmcid: null;;;;"1. LLM; 1.1. Transformer-based Models; 3. Software Testing; 3.1. Test Automation; 3.1.1. Test Generation; 3.1.4. Test Repair; 3.3. Functional Testing; 3.5. Robustness / Non-functional Testing";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IWBAR8S7;journalArticle;2024;"Alshahwan, N.; Harman, Mark; Marginean, Alexandru; Tal, Rotem; Wang, Eddy";Observation-based unit test generation at Meta;;SIGSOFT FSE Companion;;;10.48550/arxiv.2402.06111;;TestGen automatically generates unit tests, carved from serialized observations of complex objects, observed during app execution. We describe the development and deployment of TestGen at Meta. In particular, we focus on the scalability challenges overcome during development in order to deploy observation-based test carving at scale in industry. So far, TestGen has landed 518 tests into production, which have been executed 9,617,349 times in continuous integration, finding 5,702 faults. Meta is currently in the process of more widespread deployment. Our evaluation reveals that, when carving its observations from 4,361 reliable end-to-end tests, TestGen was able to generate tests for at least 86% of the classes covered by end-to-end tests. Testing on 16 Kotlin Instagram app-launch-blocking tasks demonstrated that the TestGen tests would have trapped 13 of these before they became launch blocking.;2024;30.04.2025 13:51;05.05.2025 12:13;;;;;;;;;;;;;;;;;;;;;;PMID: null tex.mag_id: null tex.pmcid: null;;C:\Users\DK00747\Zotero\storage\A5SANI9S\Alshahwan et al. - 2024 - Observation-based unit test generation at Meta.pdf;;"1. LLM; 1.1. Transformer-based Models; 3. Software Testing; 3.1. Test Automation; 3.1.1. Test Generation; 3.1.6. Failure Detection; 3.1.8. Test Quality Analysis; 3.3. Functional Testing; 3.5. Robustness / Non-functional Testing";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XJQGHFKC;conferencePaper;2024;"Yang, Lin; Yang, Chen; Gao, Shutao; Wang, Weijing; Wang, Bo; Zhu, Qihao; Chu, Xiao; Zhou, Jianyi; Liang, Guangtai; Wang, Qianxiang";On the evaluation of large language models in unit test generation;23;Proceedings of the 39th IEEE/ACM International Conference on Automated Software Engineering;;;;https://dl.acm.org/doi/abs/10.1145/3691620.3695529?casa_token=RN6C5CwP27kAAAAA:ttVBtvNRdcXcbiHfVfv1HZ5cnIK10tDw3Lc6MZGqc00O7X7djuTpdEsf0PWo_5XQcNQXR8F8EkQsFg;;2024;30.04.2025 11:56;05.05.2025 12:13;30.04.2025 11:56;1607–1619;;;;;;;;;;;;;;;;;;Google Scholar;;;;C:\Users\DK00747\Zotero\storage\XPFENDY3\Yang et al. - 2024 - On the evaluation of large language models in unit.pdf;;"1. LLM; 1.1. Transformer-based Models; 1.2. Multimodal Models; 1.3. Fine-tuned / Instruction-tuned; 3. Software Testing; 3.1. Test Automation; 3.1.1. Test Generation; 3.1.8. Test Quality Analysis; 3.4. Integration Testing; 3.5. Robustness / Non-functional Testing; 3.3. Functional Testing; 5. Prompt Engineering; 5.1. Prompting Strategies; 5.2. Few-shot / Zero-shot";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SW99SN4M;journalArticle;2024;"Xiao, Danni; Guo, Yimeng; Li, Yanhui; Chen, Lin";Optimizing search-based unit test generation with large language models: An empirical study;;Asia-Pacific Symposium on Internetware;;;10.1145/3671016.3674813;;;2024;30.04.2025 13:51;05.05.2025 12:13;;;;;;;;;;;;;;;;;;;;;;PMID: null tex.mag_id: null tex.pmcid: null;;C:\Users\DK00747\Zotero\storage\D8AGVLFX\Xiao et al. - 2024 - Optimizing search-based unit test generation with large language models An empirical study.pdf;;"1. LLM; 1.1. Transformer-based Models; 3. Software Testing; 3.1. Test Automation; 3.1.1. Test Generation; 3.1.8. Test Quality Analysis; 3.5. Robustness / Non-functional Testing; 5. Prompt Engineering; 5.1. Prompting Strategies";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8HZE3RFY;journalArticle;2024;"Yu, Xiao; Liu, Lei; Hu, Xing; Keung, J.; Xia, Xin; Lo, David";Practitioners’ expectations on automated test generation;;Proceedings of the 33rd ACM SIGSOFT International Symposium on Software Testing and Analysis;;;10.1145/3650212.3680386;;;2024;30.04.2025 13:51;05.05.2025 12:13;;;;;;;;;;;;;;;;;;;;;;PMID: null tex.mag_id: null tex.pmcid: null;;C:\Users\DK00747\Zotero\storage\EIFCYPPY\Yu et al. - 2024 - Practitioners’ expectations on automated test generation.pdf;;"1. LLM; 1.1. Transformer-based Models; 1.2. Multimodal Models; 3. Software Testing; 3.1. Test Automation; 3.1.1. Test Generation; 3.1.6. Failure Detection";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GFJQEGZV;conferencePaper;2021;"Hershkovich, Eran; Stern, Roni; Abreu, Rui; Elmishali, Amir";Prioritized Test Generation Guided by Software Fault Prediction;;2021 IEEE International Conference on Software Testing, Verification and Validation Workshops (ICSTW);978-1-6654-4456-9;;10.1109/ICSTW52544.2021.00045;https://ieeexplore.ieee.org/document/9440144/;;2021-04;02.05.2025 11:53;05.05.2025 12:13;02.05.2025 11:53;218-225;;;;;;;;;;;IEEE;Porto de Galinhas, Brazil;;https://ieeexplore.ieee.org/Xplorehelp/downloads/license-information/IEEE.html;;;;DOI.org (Crossref);;;;;;"2. ML; 2.3. Supervised / Unsupervised Learning Strategies; 3. Software Testing; 3.1. Test Automation; 3.1.1. Test Generation; 3.1.5. Test Prioritization; 3.1.8. Test Quality Analysis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2021 IEEE International Conference on Software Testing, Verification and Validation Workshops (ICSTW);;;;;;;;;;;;;;;
4P6U5CWV;conferencePaper;2024;"Edirisinghe, Hasali; Wickramaarachchi, Dilani";Quality Assurance for LLM-Generated Test Cases: A Systematic Literature Review;1;2024 8th SLAAI International Conference on Artificial Intelligence (SLAAI-ICAI);;;;https://ieeexplore.ieee.org/abstract/document/10844968/;;2024;30.04.2025 11:58;05.05.2025 12:13;30.04.2025 11:58;1–6;;;;;;Quality Assurance for LLM-Generated Test Cases;;;;;IEEE;;;;;;;Google Scholar;;;;;;"1. LLM; 1.1. Transformer-based Models; 3. Software Testing; 3.1. Test Automation; 3.1.1. Test Generation; 3.1.8. Test Quality Analysis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VRIE4AYY;journalArticle;2024;"Nashaat, Mona; Miller, James";Refining software defect prediction through attentive neural models for code understanding;;Journal of Systems and Software;;;10.1016/j.jss.2024.112266;;;2024;30.04.2025 13:51;05.05.2025 12:13;;;;;;;;;;;;;;;;;;;;;;PMID: null tex.mag_id: null tex.pmcid: null;;C:\Users\DK00747\Zotero\storage\JX5MF66T\Nashaat and Miller - 2024 - Refining software defect prediction through attentive neural models for code understanding.pdf;;"2. ML; 2.3. Supervised / Unsupervised Learning Strategies; 4. Software Engineering; 4.1. Development Task Automation; 4.1.4. Source Code Analysis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
